"I/E",ccc,serial,"tax number",name,area,address,phone,109i,109e,108i,108e,107i,107e,106i,106e,105i,105e
E,7208,32,"54132529",峰達貿易有限公司,臺中市,臺中市大甲區文曲里中山路一段７２巷４之１號,"04-26888643",M,L,M,L,M,K,M,K,M,K
E,7208,33,"28931526",剛正貿易有限公司,新北市,新北市三重區三和路４段２３１巷９９號１樓,"02-22874369",M,L,M,K,M,J,M,K,M,K
E,7208,34,"89695833",巨榜鋼鐵股份有限公司,臺中市,臺中市南區大慶街１段２６１號,"04-22611155",J,J,J,G,J,H,I,I,J,J
E,7208,35,"86454661",高吉貿易股份有限公司,高雄巿,高雄巿三民區金鼎路２９７巷９號,"07-7879966",L,L,G,J,G,H,J,I,J,J
E,7208,36,"53253691",吉豪國際有限公司,高雄市,高雄市前金區中正四路１４８號９樓,"07-2851999",M,L,M,K,L,J,L,H,K,I
E,7208,37,"36070394",偉群製刀工業股份有限公司,新北市,新北市五股區五工三路１１５號１樓,"02-22991505",J,J,G,H,H,G,I,H,I,H
E,7208,38,"70414427",皓昇機械有限公司,高雄市,高雄市苓雅區苓中路２９號１樓,"07-2696565",M,L,M,M,M,L,L,L,L,L
E,7208,39,"89759174",禾寶實業股份有限公司,高雄市,高雄市鳳山區新富路２４３號１樓,"07-765-9977",L,H,J,A,J,A,H,A,J,A
E,7208,40,"84336628",賀鐵企業股份有限公司,高雄巿,高雄巿大同一路２３０－１號,"07-2015626",L,L,J,K,J,I,F,J,F,J
E,7208,41,"22412104",宏穎企業股份有限公司,高雄市,高雄市路竹區社南里大同路５１３巷１３６號,"07-6960597",C,D,C,A,E,A,K,A,J,A
E,7208,42,"13160090",紅雲國際股份有限公司,高雄市,高雄市鼓山區明誠三路６８９號１６樓　,"07-5525838",K,L,I,M,H,M,H,L,I,L
E,7208,43,"96974944",台灣豪頓股份有限公司,新北市,新北市新莊區新北大道３段５號８樓之６,"02-85227255",I,L,B,L,C,L,H,L,J,L
E,7208,44,"35282407",信昌機械廠股份有限公司,新北市,新北市新莊區中正路六十七號,"02-29918845",F,A,A,A,A,A,A,A,A,A
E,7208,45,"35836625",新光鋼鐵股份有限公司,新北市,新北市三重區重新路４段９７號２５樓,"02-29779595",A,L,A,E,A,C,A,A,A,J
E,7208,46,"22556208",煌傑金屬複合材料科技股份有限公司,新北市,新北市泰山區貴和里貴鳳街３號８樓,"02-26843811",L,J,L,G,L,A,L,E,M,E
E,7208,47,"23246630",煌鎰金屬股份有限公司,新北市,新北市新莊區中和里復興路一段１２７巷８號１２樓,"02-2296-3715",L,K,L,I,K,I,L,I,L,J
E,7208,48,"86427813",輝寶實業有限公司,彰化縣,彰化縣和美鎮彰和路二段４４６巷２８號,"04-7351625",L,H,L,D,K,C,L,D,L,E
E,7208,49,"59292242",惠佶企業有限公司,高雄市,高雄市三民區三德西街138之2號1樓,"07-5227955",M,L,M,L,M,L,M,M,M,M
E,7208,50,"59356202",鐘昱實業股份有限公司,彰化縣,彰化縣伸港鄉溪底村興工路５７號,"04-7990096",M,K,L,J,L,I,L,I,M,J
E,7208,51,"96866831",印昌國際股份有限公司,臺中市,臺中市大里區立德里立中三街１號１樓,"04-22753399",M,I,L,D,L,D,M,E,M,E
E,7208,52,"07494823",榮川工業有限公司,臺北巿,臺北巿大同區重慶北路三段３１２巷８號２樓,"02-25915921",M,L,M,K,L,K,M,L,M,L
E,7208,53,"84070872",中山豪展實業股份有限公司,臺南市,臺南市東區裕聖里裕忠一街９５號１樓,"06-3315056",M,M,M,K,M,J,M,I,M,H
E,7208,54,"86220355",志昌邱鋼鐵股份有限公司,臺南市,臺南市安定區大同里牛肉寮65之23號,"06-5936566",J,K,K,G,J,F,L,F,K,F
E,7208,55,"24610164",偉光實業有限公司,桃園市,桃園市蘆竹區羊稠村仁愛路３段２６０巷４３號７樓,"886 911 973 111",L,L,L,L,L,L,L,L,L,L
E,7208,56,"81050084",金坤實業股份有限公司,高雄巿,高雄巿三民區九如一路２１５號２樓,"07-3843115",L,J,L,H,L,H,L,H,L,G
E,7208,57,"84723705",光南鋼鐵股份有限公司,高雄市,高雄市路竹區後鄉里順安路二七五巷一七四號,"07-6965818",L,L,I,K,J,K,K,J,I,J
E,7208,58,"73663672",光星機械股份有限公司,臺南市,臺南市永康區尚頂里中正南路３０６巷１０號,"06-2534611",M,L,L,L,L,L,L,L,L,L
E,7208,59,"52880765",崑銓企業股份有限公司,臺中巿,臺中巿工業區三五路五二號,"04-23597366",L,L,K,J,J,J,J,J,K,J
E,7208,60,"16739377",萊璉鋼鐵有限公司,臺中市,臺中市霧峰區豐正路工業巷１號,"04-23311379",L,J,L,I,K,J,K,J,K,I
E,7208,61,"24667855",南駿貿易有限公司,高雄市,高雄市苓雅區成功一路232號7樓之5,"07-2692718",M,L,M,J,M,J,M,K,M,L
E,7208,62,"85077599",連毅實業股份有限公司,桃園市,桃園市楊梅區梅獅路二段232巷20號12樓,"03-4313610",M,L,M,M
E,7208,63,"30896378",梅鏡有限公司,台北巿,台北巿大安區敦化南路２段７６號１０樓之１,"02-27081648",M,L,M,J,M,J,L,J,L,J
E,7208,64,"59211874",立得泰企業有限公司,高雄市,高雄市仁武區八德南路１００巷４弄１２號１樓,"07-3739218",L,L,L,K,L,K,M,L,M,M
E,7208,65,"86466168",聯鐵企業股份有限公司,高雄市,高雄市橋頭區中崎路３６號,"07-6126601",D,K,A,H,A,G,A,F,A,I
E,7208,66,"76472155",隆昊企業股份有限公司,高雄市,高雄市岡山區寶米路１９８號１樓,"07-5568867",J,K,F,K,D,I,I,L,H,L
E,7208,67,"54613667",隆廷有限公司,高雄市,高雄市三民區鼎力路３０５號,"07-3523266",M,K,M,I,M,H,M,H,M,I
E,7208,68,"88342707",路竹新益工廠股份有限公司,高雄市,高雄市路竹區鴨寮里新民路４６號,"07-6964211-8",J,A,H,A,G,A,G,A,H,A
E,7208,69,"52508696",輪耀股份有限公司,臺中市,臺中市太平區德隆里工業２０路３６號,"04-22712969",L,L,J,L,K,K,K,L,K,L
E,7208,70,"16987720",明易捲門材料有限公司,臺中市,臺中市外埔區水美路１７１號,"04-2688-8642",M,L,M,J,M,J,M,K,M,J
E,7208,71,"23528309",台灣三井物產股份有限公司,臺北巿,臺北巿大安區敦化南路２段９７號２０、２１樓,"02-2326-2543",A,B,A,A,A,F,A,D,A,H
E,7208,72,"28395601",南錩螺絲有限公司,雲林縣,雲林縣元長鄉下寮村埔墘路６之９號　,"05-7885877",M,K,M,I,M,I,M,K,M,J
E,7208,73,"13064548",昌宇工業有限公司,彰化縣,彰化縣彰化市國聖路２３巷２６３號,"04-7376940",L,K,L,J,L,J,L,J,L,K
E,7208,74,"53613529",日睿股份有限公司,屏東縣,屏東縣屏東市和生路三段７５６巷５號,"08-7558800",L,L,L,L,L,L,L,L,L,L
E,7208,75,"42692835",立琪貿易有限公司,新北市,新北市板橋區大觀路２段１２號,"02-22755732",M,L,M,L,M,L,M,L,M,L
E,7208,76,"53258513",世彤興業開發股份有限公司,高雄市,高雄市前鎮區民權二路６號２８樓,"07-3350673",M,L,L,K,L,L,L,L,L,L
E,7208,77,"97464883",茂德股份有限公司,新北市,新北市汐止區新台五路１段９９號２５樓之１０,"02-26975999",L,K,L,J,L,K,L,K,L,J
E,7208,78,"53158486",億鈞科技股份有限公司,臺中市,臺中市西屯區工業區一路２８巷５號１樓,"04-23590848",L,L,L,L,L,L,L,L,L,L
E,7208,79,"91789940",屏萬企業股份有限公司,高雄市,高雄市苓雅區永平路７４巷２７號１樓　,"07-3344886",M,J,M,J,M,K,M,J,M,K
E,7208,80,"81132305",樺運貿易有限公司,高雄巿,高雄巿前金區中正四路２３５號１５樓之３,"07-2514146",J,L,I,L,I,L,I,L,J,L
E,7208,81,"13396510",蜂陞貿易商行,高雄市,高雄市大寮區中庄里興中街８３號１樓,"07-7026280",M,L,M,L,M,L,M,L,M,L
E,7208,82,"80146999",唯泰工業有限公司,臺北市,臺北市內湖區行愛路７８巷２８號３樓之１,"02-87919789",L,L,L,K,L,K,L,J,L,J
E,7208,83,"81084084",旭奇實業股份有限公司,高雄巿,高雄巿小港區大業北路１３號,"07-8023675",H,L,H,M,I,L,I,L,J,L
E,7208,84,"27208480",尚承鋼鐵股份有限公司,高雄市,高雄市小港區大業南路７號,"(07)8716911",A,A,A,A,A,A,A,A,A,A
E,7208,85,"22379029",宣鑫工業股份有限公司,新北市,新北市五股區五權路２號１樓,"02-22990822",K,L,J,L,J,L,J,K,J,L
E,7208,86,"23493625",勝滕國際貿易股份有限公司,臺中市,臺中市烏日區中山路１段２２９巷３６弄１２號,"04-23356535",M,L,M,L,M,K,M,K,M,K
E,7208,87,"47031074",順進橡膠工業股份有限公司,新竹縣,新竹縣新埔鎮上樟路一段250號,"03-5887721",L,L,K,K,L,K,K,K,L,L
E,7208,88,"22982619",劦耀鋼鐵股份有限公司,高雄市,高雄市燕巢區安招里成大街２２號,"07-6166579",G,G,D,A,A,A,A,A,B,E
E,7208,89,"13178541",松日有限公司,高雄市,高雄市鼓山區鼓山一路５３之１２號,"07-5518170",L,L,L,L,L,L,L,M,L,M
E,7208,90,"84325018",松浴有限公司,高雄巿,高雄巿鼓山區鼓山一路５３–８號,"07-5318675",L,L,L,L,L,L,L,L,L,L
E,7208,91,"23930695",台灣住友商事股份有限公司,臺北巿,臺北巿松山區敦化北路２６０號８樓,"02-27158903",G,L,A,K,A,J,A,J,A,J
E,7208,92,"59356961",瑞振工業股份有限公司,彰化縣,彰化縣秀水鄉義興村義興街３６號,"047-526815",L,I,J,A,K,B,J,C,J,E
E,7208,93,"28085943",昱盛金屬股份有限公司,高雄市,高雄市鳳山區新富路２４１號１樓,"07-7659946",M,K,L,I,I,H,I,I,I,I
E,7208,94,"59035835",達豐鐵材行股份有限公司,彰化縣,彰化縣伸港鄉溪底村工西二路６號,"04-7980826",K,J,I,E,J,G,K,H,L,F
E,7208,95,"52484982",泰豪鋼鐵股份有限公司,臺中市,臺中市烏日區五光路９１３之１號１樓,"04-23382186",L,K,L,I,L,I,K,I,L,H
E,7208,96,"45142709",泰順興有限公司,高雄市,高雄市三民區大裕路１８７之１號２樓　,"07-3943355",M,L,M,L,M,L,M,L,M,L
E,7208,97,"22205652",輝帝企業股份有限公司,新北市,新北市新莊區新樹路二三四巷四號,"02-22022112",L,K,L,J,L,H,L,H,L,I
E,7208,98,"80148130",台灣本田通商股份有限公司,臺北市,臺北市中正區中華路１段３９號２０樓,"02-2361-1620",A,A,A,A,A,A,A,A,A,A
E,7208,99,"54564434",台灣金灃生物有限公司,臺南市,臺南市安南區總安街２段３４３巷７號１樓,"06-3558440",M,K,M,K,M,J,M,L,M,L
E,7208,100,"80233467",天地輪貿易有限公司,臺中市,臺中市烏日區中山路１段２２９巷３６弄１２號,"04-23379547",L,L,L,L,L,L,L,L,L,L
E,7208,101,"12355499",東栗有限公司,台北巿,台北巿中山區中山北路二段１１５巷４３號３樓之７,"02-2562-6679",M,L,M,J,M,J,M,H,L,H
E,7208,102,"83452628",泰西企業股份有限公司,高雄市,高雄市大寮區過溪里華一街５８０號,"07-7876939",K,H,I,A,I,A,J,A,J,A
E,7208,103,"28399986",允鋼實業有限公司,高雄市,高雄市苓雅區海邊路５３巷６８號１樓,"07-2115685",M,L,M,J,M,J,M,J,M,L
E,7208,104,"16919934",極新有限公司,新北市,新北市三重區正義北路２巷６４號２樓,"02-2971-8367",M,L,M,L,M,L,M,L,M,L
E,7208,105,"83412577",世全鋼鐵企業股份有限公司,高雄巿,高雄巿小港區世全路２號,"07-8023011-4",K,J,J,F,J,D,J,C,J,E
E,7208,106,"83713594",維勝鋼鐵股份有限公司,高雄市,高雄市三民區博愛一路３６６號８樓,"07-3126111",K,K,J,I,J,G,I,B,J,B
E,7208,107,"16398744",頂曜實業有限公司,新北市,新北市蘆洲區中正路１８５巷３２號５樓,"02-22850641",M,K,L,I,L,H,L,H,L,H
E,7208,108,"70430171",偉忠企業有限公司,高雄市,高雄市三民區博愛一路１８９號１２樓,"07-322-6902",M,L,M,L,M,L,M,L,L,K
E,7208,109,"23213167",雅邦企業股份有限公司,臺南市,臺南市安定區港南里港口６７號,"06-5932704",L,K,L,J,L,J,K,I,L,I
E,7208,110,"23520051",毅承股份有限公司,臺南市,臺南市仁德區林頂街３３９號,"06-2791686",J,I,H,E,I,F,I,H,J,I
E,7208,111,"70736150",宜泰國際股份有限公司,桃園市,桃園市蘆竹區長興路三段263號,"03-324-1880",G,I,A,D,A,B,A,F,E,C
E,7208,112,"16122351",燁貿國際股份有限公司,高雄市,高雄市岡山區臺上里嘉新東路６９之６號１樓,"07-6151000",L,H,K,E,J,G,J,J,K,J
E,7208,113,"29027611",宏倚實業有限公司,高雄市,高雄市苓雅區苓中路２９號１樓　,"07-2692525",M,M,M,L,M,L,M,L,M,L
E,7208,114,"22270338",洋珉企業股份有限公司,台中巿,台中巿北區大德街８５巷２號,"04-23500306",L,L,L,L,L,L,L,L,L,L
E,7208,115,"12742154",永弘煜有限公司,台南市,台南市安南區怡安路一段３４２號１樓,"06-2558154",M,M,M,L,M,L,M,L,M,L
E,7208,116,"28081783",鈺桐有限公司,高雄市,高雄市鳳山區青年路２段５８８巷３弄１０號２樓,"07-7670788",L,L,L,K,L,K,L,L,K,L
E,7208,117,"59279971",元毅工業股份有限公司,彰化縣,彰化縣福興鄉萬豐村福工路１６號,"04-7692685",L,K,K,J,K,J,K,J,K,K
E,7208,118,"22200636",有發鋼鐵有限公司,桃園市,桃園市大溪區仁和路２段３７巷２５號,"03-3896556",I,L,E,J,G,J,I,J,I,K
E,7208,119,"23216426",志豪工業有限公司,雲林縣,雲林縣虎尾鎮頂溪里崁腳路３０號,"05-6223611",L,L,K,J,L,J,K,I,L,I
E,7208,120,"11851506",榮星企業股份有限公司,臺北市,臺北市中山區松江路１６８號４樓,"02-27197000",L,K,L,L,L,L,L,L,L,L
