"I/E",ccc,serial,"tax number",name,area,address,phone,109i,109e,108i,108e,107i,107e,106i,106e,105i,105e
E,8473,69,"70768835",香港商亞提爾有限公司台灣分公司,新北市,新北市中和區中正路７３６號９樓之８,"02-82262728",L,L,M,K,M,K,L,J,M,J
E,8473,70,"54657812",亞果元素國際股份有限公司,臺北市,臺北市大安區忠孝東路4段148號8樓之5,"02-23775650",L,K,J,H,K,H,K,I,K,H
E,8473,71,"12995143",阿達特科技股份有限公司,新北市,新北市中和區連城路２５８號６樓,"02-82262279",J,L,H,K,F,K,E,K,G,K
E,8473,72,"12861019",威剛科技股份有限公司,新北市,新北市中和區連城路２５８號１８樓,"02-82280886",A,A,A,A,A,A,A,A,A,A
E,8473,73,"28475082",雅福科技有限公司,新北市,新北市蘆洲區永康街58號6樓,"02-28346168",L,L,L,L,M,L,M,L,M,L
E,8473,74,"24490175",安達鑫科技有限公司,臺北市,臺北市大同區長安西路１９１號４樓,"02-26027710",L,L,L,L,L,L,L,L,L,L
E,8473,75,"89593343",凌華科技股份有限公司,新北市,新北市中和區建一路一六六號九樓．九樓之一．之二．之三　　,"02-82265877",A,A,A,A,A,A,A,A,A,A
E,8473,76,"53101132",煥德科技股份有限公司,臺北市,臺北市大安區仁愛路４段１０９號５樓,"02-27721181",L,I,J,G,L,E,L,E,L,D
E,8473,77,"54397746",日商誠國科技股份有限公司台灣分公司,新北市,新北市中和區連城路２６８號４樓之３,"0935188758",L,L,L,J,L,K,L,K,L,L
E,8473,78,"54048017",陞懋科技有限公司,新北市,新北市中和區中正路１１８０號９樓之１０,"02-22255582",M,L,L,L,L,L,L,K,L,K
E,8473,79,"16443570",璟德電子工業股份有限公司,新竹縣,新竹縣湖口鄉自強路１６號,"03-5987008",C,A,F,A,E,A,A,A,G,A
E,8473,80,"84354765",騰錄科技股份有限公司,新北市,新北市中和區建一路２４９號５樓,"02-2226-6332",M,K,K,K,K,K,L,L,L,L
E,8473,81,"27557058",宇豐光電股份有限公司,臺北市,臺北市內湖區瑞光路７６巷３９號４樓,"02-87918368",L,L,L,K,L,L,L,L,L,L
E,8473,82,"96856411",易鼎股份有限公司,桃園市,桃園市中壢區松江南路１號,"03-4627101",L,F,K,A,L,A,L,A,L,A
E,8473,83,"22532826",明安國際企業股份有限公司,高雄巿,高雄巿小港區中林路二十六號,"07-8721410",H,C,A,A,A,A,A,A,B,A
E,8473,84,"70849083",明安國際企業股份有限公司高雄加工出口區分公司,高雄市,高雄市前鎮區高雄加工出口區南五路２號,"07-8213851",L,H,L,A,L,A,L,A,L,A
E,8473,85,"24458246",聯隆興國際有限公司,臺北市,臺北市大安區羅斯福路３段３２５號９樓之４,"02-23672588",L,L,L,K,L,J,L,I,L,I
E,8473,86,"27722825",鴻海光電科技有限公司,臺北市,臺北市中正區忠孝東路２段１００號７樓之６,"02-2356-8133",K,J,J,I,L,I,L,F,L,E
E,8473,87,"76027628",日月光半導體製造股份有限公司,高雄巿,高雄巿楠梓加工出口區經三路２６號,"07-3617131",A,A,A,A,A,A,A,A,A,A
E,8473,88,"12814136",台控科技股份有限公司,新竹縣,新竹縣竹北市新工二路１９８號４樓,"03-5520088",A,J,A,I,A,A,A,I,A,K
E,8473,89,"53554583",研尚科技股份有限公司,新北市,新北市三重區重陽路１段１號３樓,"02-89810282",L,L,L,K,L,K,L,K,L,L
E,8473,90,"27934258",研華智勤股份有限公司,台北市,台北市內湖區瑞光路２６巷２０弄１號,"02-27927818",L,J,L,E,L,D,B,A,G,A
E,8473,91,"54776541",艾格創新科技有限公司,桃園市,桃園市桃園區藝文一街８６之７號１６樓,"03-3466035",J,L,G,J,E,G,J,J,L,K
E,8473,92,"05155853",研華股份有限公司,台北巿,台北巿內湖區瑞光路２６巷２０弄１號,"02-27927818",A,A,A,A,A,A,A,A,A,A
E,8473,93,"86981571",研儀科技股份有限公司,新北市,新北市新店區民權路九八號七樓,"02-22184567",M,L,L,L,L,L,L,L,L,L
E,8473,94,"42953520",英屬開曼群島商研華智聯股份有限公司台灣分公司,臺北市,臺北市內湖區瑞光路２６巷２０弄１號,"02-27927818",L,A,L,A,M,A,M,M,M,M
E,8473,95,"84307927",怡凡得股份有限公司,新北市,新北市五股區五工一路１１３號,"02-22901789",H,I,F,G,F,H,F,H,F,I
E,8473,96,"55917809",研廣無線物聯股份有限公司,新竹市,新竹市香山區東香里富群街８５巷１８弄１１號,"03-5750806",L,L,L,L,L,L,L,M,M,M
E,8473,97,"82962525",愛迪福利科技股份有限公司,臺北市,臺北市松山區民生東路３段１２８號３樓之１,"02-87804176",M,L,M,L,M,M,M,M,M,M
E,8473,98,"86238799",利伽實業有限公司,新北市,新北市新店區寶中路九四號六樓之一,"02-29146677",M,L,L,L,M,L,M,L,M,L
E,8473,99,"42592619",山宇生醫科技股份有限公司,新竹市,新竹市東區學府路９０號４樓之２,"02-32340090",M,M,L,L,L,M,L,M,M,M
E,8473,100,"24350765",翔翼通訊股份有限公司,臺北市,臺北市中正區館前路６號９樓之１,"02-77303111",L,L,L,L,L,L,L,M,L,M
E,8473,101,"28333372",沅琮科技股份有限公司,新北市,新北市汐止區新台五路１段７７號１６樓之２,"02-26988686",L,L,L,L,L,L,L,L,L,K
E,8473,102,"24733898",高譽科技股份有限公司,新北市,新北市中和區連城路１９２號３樓,"02-82452822",L,K,L,J,L,K,L,K,L,M
E,8473,103,"54301806",安提國際股份有限公司,新北市,新北市汐止區大同路１段２３７號２樓之１　　,"02-77092568",K,I,I,B,J,E,J,H,L,J
E,8473,104,"69452817",生羽實業有限公司,桃園市,桃園市桃園區中正路１０７１號１２樓之７,"03-3578085",M,L,M,L,L,L,L,L,L,L
E,8473,105,"96899517",力景勳顥股份有限公司,新北市,新北市中和區中正路７１６號１５樓之６,"02-8227-3701",L,J,L,G,L,G,L,G,L,G
E,8473,106,"70518197",力景科技股份有限公司,新北市,新北市中和區中正路７１６號１４樓之６,"02-66205880",J,L,J,L,J,L,K,L,K,M
E,8473,107,"12658515",其陽科技股份有限公司,新北市,新北市汐止區大同路２段１３３號９樓,"02-86926677",L,A,J,A,J,A,K,A,J,A
E,8473,108,"27525541",富基電通股份有限公司,臺北市,臺北市南港區南港路3段48號10樓,"02-87893500",A,K,A,L,A,L,A,L,A,G
E,8473,109,"54558067",龍星顯示科技股份有限公司,臺南市,臺南市仁德區忠義一街５０號,"06-2792707",H,C,A,A,A,A,E,A,E,A
E,8473,110,"53501046",精控電子股份有限公司,新北市,新北市樹林區忠信街４號２樓,"02-86882422",M,L,M,L,L,L,L,L,M,M
E,8473,111,"24226669",篁璟科技有限公司,新北市,新北市汐止區伯爵街５１巷２２號１樓,"02-26989078",M,L,M,L,M,L,M,K,M,K
E,8473,112,"28406332",金虹科技有限公司,桃園市,桃園市桃園區中正路６４０號２樓,"03-3581266",L,L,L,L,L,L,L,L,L,L
E,8473,113,"96994977",營邦企業股份有限公司,桃園市,桃園市蘆竹區新莊村大興路２０巷１９弄９號,"03-3138386",A,A,A,A,A,A,A,A,A,A
E,8473,114,"80279435",益世科技股份有限公司,新北市,新北市汐止區新台五路１段７７號１６樓之８,"02-26983280",L,L,L,L,M,K,M,K,M,J
E,8473,115,"30917916",浩辰企業有限公司,新北市,新北市汐止區新台五路一段七九號十九樓之三,"02-26989898",M,H,L,A,M,A,M,A,L,A
E,8473,116,"45101524",佰儒科技股份有限公司,新竹市,新竹市東區建新路６０之３號１５樓之３,"03-5640786#200",M,L,M,L,L,L,M,M,M,M
E,8473,117,"43805359",英研智能移動股份有限公司,臺北市,臺北市士林區承德路四段１６６號６樓,"",L,L,K,L,J,L,L,L,L,M
E,8473,118,"83514048",冠新科技有限公司,臺北市,臺北市中山區農安街6號10樓,"02-25858370",M,L
E,8473,119,"84953234",航進科技股份有限公司,桃園市,桃園市平鎮區建安里金陵路４段４７５之１２號１、３、４樓,"03-4501196",L,L,M,K,L,K,L,K,L,K
E,8473,120,"27851144",航新電訊股份有限公司,桃園市,桃園市平鎮區金陵路四段４７５之１２號２樓,"03-4501196",L,L,L,L,L,L,L,L,L,L
E,8473,121,"22422601",向暘科技股份有限公司,新北市,新北市汐止區新台五路一段七七號十九樓之四,"02-26983311",L,L,L,L,L,L,L,L,L,L
E,8473,122,"96869416",大紘科技股份有限公司,新竹縣,新竹縣寶山鄉新竹科學工業園區工業東九路九號４樓,"03-5778099-301",L,L,L,L,L,L,L,L,L,L
E,8473,123,"16139472",儀諾電子有限公司,新北市,新北市中和區中正路８０１號３樓,"02-22286761",M,L,M,L,L,L,M,L,M,L
E,8473,124,"24352877",亞基精密股份有限公司,新北市,新北市新莊區化成路３８９巷１號１樓,"02-8522-1558",M,J,L,G,L,E,L,F,L,F
E,8473,125,"53141009",光鈦國際科技有限公司,臺中市,臺中市西區台中港路１段１３３號１３樓,"04-22638916",M,L,L,L,L,L,L,L,L,L
E,8473,126,"29105550",亞傑士科技股份有限公司,桃園市,桃園市龜山區民生北路１段５８０號１樓,"03-3121866",M,L,L,L,L,L,L,L,L,L
E,8473,127,"70536250",錸立康科技股份有限公司,新北市,新北市三重區新北大道２段２６０號１３樓之５,"02-29996289",M,L,L,L,L,L,L,L,L,L
E,8473,128,"80568511",亞冠國際有限公司,新北市,新北市新莊區中華路１段４５巷１２號３樓,"02-2277-4511",M,L,L,L,L,L,M,L,M,L
E,8473,129,"24495447",升暘股份有限公司,臺北市,臺北市信義區基隆路二段１８９號７樓之２,"02-2377-3118",L,L,K,L,J,K,K,L,L,L
E,8473,130,"80051276",英達科技有限公司,臺中市,臺中市南區忠明南路７５８號３９樓,"04-22608341",K,L,J,K,J,J,J,J,J,J
E,8473,131,"21224842",青雲國際科技股份有限公司,新北市,新北市中和區中正路７１６號６樓,"02-82273277",A,L,A,L,A,L,A,K,A,L
E,8473,132,"28696472",卜來明有限公司,台北市,台北市中山區中山北路３段３０號９樓之４,"",M,L,L,L,L,L,M,L,M,L
E,8473,133,"54392279",英屬開曼群島商世芯股份有限公司台灣分公司,臺北市,臺北市內湖區文湖街１２號９樓,"02-27992318",K,A,K,A,J,A,H,A,A,A
E,8473,134,"80402483",亞德光機股份有限公司,桃園市,桃園市平鎮區天津街１７１號,"03-439-3588",L,J,L,E,L,B,L,A,L,A
E,8473,135,"16515617",亞力盛有限公司,桃園市,桃園市中壢區三民路一段１５１號１樓,"03-4021445",L,L,L,K,L,K,L,L,L,L
E,8473,136,"54020968",佳準精密有限公司,新北市,新北市中和區中板路１３號５樓,"02-22286497",L,L,L,L,L,L,L,L,L,L
E,8473,137,"53472078",阿爾發電腦有限公司,桃園市,桃園市蘆竹區羊稠村仁愛路３段２００號１樓,"03-2229277",L,L,L,K,L,L,L,L,L,K
E,8473,138,"89564065",亞洺有限公司,臺北市,臺北市中正區羅斯福路２段５０號６樓之１,"02-23948128",K,K,J,H,H,E,F,A,G,G
E,8473,139,"80546334",誠釱科技股份有限公司,台北市,台北市內湖區瑞光路１０６號４樓之１,"02-27968477",L,J,L,F,L,G,L,G,L,F
E,8473,140,"53298487",友廣貿易有限公司,臺中市,臺中市烏日區烏日里民生八街１８號４樓,"04-23389293",L,L,L,J,L,J,L,I,L,I
E,8473,141,"54639667",佳銓電子有限公司,臺北市,臺北市內湖區瑞光路76巷63號6樓,"02-28211061",L,L,L,L,L,L,M,L,M,L
E,8473,142,"89807582",倢豪興業有限公司,桃園市,桃園市八德區民權街５３號,"03-3652789",L,L,K,L,L,L,K,M,K,M
E,8473,143,"27997056",裕隆行國際運通股份有限公司自由貿易港分公司,桃園市,桃園市大園區航翔路５號７樓之３,"03-3995845",A,A,A,A,A,A,A,A,A,A
E,8473,144,"22640022",全有股份有限公司,新北市,新北市新店區寶中路１２３巷３號二樓,"02-29186052",M,J,L,J,M,L,M,L,M,L
E,8473,145,"86159865",百佳泰股份有限公司,台北市,台北市南港區園區街３之１號９樓,"02-2655-7877",J,L,H,L,H,L,H,L,H,L
E,8473,146,"54047782",禾桀科技股份有限公司,新北市,新北市五股區五權七路７１號,"02-22900555",L,I,L,D,K,D,J,F,L,F
E,8473,147,"53619191",宗懋科技股份有限公司,新竹縣,新竹縣竹北市光明六路東一段２５１號８樓,"03-6205818",L,M,L,L,L,L,L,L,L,L
E,8473,148,"28680318",瀚碩科技股份有限公司,新北市,新北市淡水區中正東路１段３巷１９號９樓,"02-26298988",L,J,L,H,L,H,L,I,L,J
E,8473,149,"22570222",恩舜企業有限公司,新北市,新北市淡水區大忠街３４巷１２–３號,"02-28276798",L,L,L,J,L,J,L,J,L,J
E,8473,150,"84957816",全穎科技股份有限公司,新北市,新北市三重區興德路１１１之６、１１１之７號１１樓,"02-8512-3390",L,L,L,L,L,L,L,L,L,L
E,8473,151,"24798821",日商艾美多股份有限公司台北分公司,臺北市,臺北市中山區天祥路５７號２樓,"02-25996022",K,M,I,L,I,L,H,L,F,L
E,8473,152,"86806602",佑華微電子股份有限公司,新竹巿,新竹巿東區光復路二段２９５號９樓之１,"03-5736660",L,H,J,A,I,A,I,A,J,A
E,8473,153,"53430681",禾蒼科技股份有限公司,新北市,新北市汐止區新台五路一段７５號１２樓之５,"02-86981198",L,J,L,J,L,K,L,L,L,L
E,8473,154,"14073051",奧泰國際股份有限公司,臺北巿,臺北巿中山區中山北路三段四七號四樓,"02-25865204-9",M,L,M,L,M,L,M,L,M,L
E,8473,155,"52296721",安圖斯科技股份有限公司,新北市,新北市汐止區新台五路1段88號6樓,"02-27195000",K,J,J,H,L,L,M,M,M,M
E,8473,156,"54162728",晨宇創新股份有限公司,臺北市,臺北市信義區永吉路181號7樓,"02-27534523",L,L,M,L,M,L,M,L,L,L
E,8473,157,"42577321",安盛裕有限公司,桃園市,桃園市中壢區民權路二段３２號,"03-4935863",L,L,L,L,L,L,L,L,M,L
E,8473,158,"22554573",美商超微半導體股份有限公司台灣分公司,台北市,台北市南港區園區街３號６樓,"02-2655-8885",I,L,D,L,H,L,G,L,I,M
E,8473,159,"96970927",美商安邁科技股份有限公司台灣分公司,臺北巿,臺北巿中山區民權東路３段２號１１樓,"02-25168887",K,C,J,A,J,A,J,A,K,A
E,8473,160,"03141052",立億企業有限公司,台北巿,台北巿八德路２段３１２巷４１號１樓,"02-27114702",L,L,L,L,L,L,L,L,L,L
E,8473,161,"53340056",亞美科科技股份有限公司,臺北市,臺北市士林區承德路４段８１號５樓,"02-25578000",L,L,L,K,L,J,L,J,L,L
E,8473,162,"27952369",笙科電子股份有限公司,新竹縣,新竹縣竹北市台元街１８號１０樓之１、之２,"03-5601717#2201",J,G,H,A,H,A,B,A,F,A
E,8473,163,"13115906",美達科技股份有限公司,新北市,新北市中和區中正路７１６號７樓之１,"82273822",L,L,L,K,L,K,L,I,L,K
E,8473,164,"16404725",永洋科技股份有限公司,臺南市,臺南市新市區環東路１段３１巷２８號１－２樓　,"06-5058026",K,H,G,C,J,H,J,H,K,K
E,8473,165,"12673109",正基科技股份有限公司,新竹縣,新竹縣湖口鄉工業區中華路１５－１號,"03-6009666",H,A,D,A,A,A,A,A,A,A
E,8473,166,"84352008",安費諾亮泰企業股份有限公司,新北市,新北市土城區中央路４段５１號５樓之３,"02-7741-6888",L,I,K,G,J,G,J,F,J,G
E,8473,167,"16440433",晶釆光電科技股份有限公司,新北市,新北市汐止區新台五路一段１１６號４樓,"02-26967269",H,A,D,A,F,A,G,A,H,A
E,8473,168,"16163768",糧德精密有限公司,新北市,新北市土城區日新街３３巷３號,"02-22606878",J,H,H,C,H,B,H,B,H,C
E,8473,169,"28517891",聯發光電股份有限公司,新北市,新北市中和區建一路１８６號５樓之３,"02-82269855",L,L,K,J,L,J,L,J,L,I
E,8473,170,"23523037",安葦工業有限公司,新北市,新北市新莊區五權二路２４號３樓之３,"02-28485555",L,L,L,L,L,L,L,L,L,M
E,8473,171,"28211300",漢松國際有限公司,台北市,台北市北投區文林北路９４巷５弄１５號,"02-28229521",M,L,M,K,M,K,M,J,M,K
E,8473,172,"28020421",安科自動化股份有限公司,臺中市,臺中市南屯區精科中路６３號４樓,"04-23590082",L,H,K,B,J,A,J,C,K,F
E,8473,173,"11551634",恩德科技股份有限公司,臺北市,臺北市士林區中山北路六段８８號５樓,"02-28376866",K,F,I,A,I,A,J,A,I,A
E,8473,174,"01990846",恩捷電子股份有限公司,新北市,新北市泰山區壽山路一三四巷一七號,"02-29060958",K,G,J,D,J,A,J,E,J,E
E,8473,175,"24751868",安億迪國際有限公司,臺北市,臺北市中山區復興北路４３０巷１８號６樓,"0939113696",M,L,L,L,L,L,L,M,L,M
E,8473,176,"86813863",玉城興業有限公司,台中市,台中市西區忠誠里公益路１７４巷２２６號２樓,"04-23274076",L,L,L,K,L,K,L,K,L,L
E,8473,177,"80685237",禾全資訊科技股份有限公司,台北市,台北市內湖區內湖路１段５１２號６樓,"02-87512158",M,L,M,L,M,L,M,L,M,L
E,8473,178,"27829782",翔洋科技股份有限公司,桃園市,桃園市中壢區東興里中北路２段６９號２樓,"03-2840053",M,L,M,L,M,K,M,L,M,L
E,8473,179,"86854553",金泰噴碼科技股份有限公司,新北市,新北市汐止區新台五路一段９９號３４樓,"02-26973488#151",J,G,G,A,E,A,H,A,G,A
E,8473,180,"53122116",緣立企業有限公司,臺北市,臺北市大同區延平北路２段２８６號４樓之５,"02-25528119",M,M,M,L,M,L,M,L,M,L
