"I/E",ccc,serial,"tax number",name,area,address,phone,109i,109e,108i,108e,107i,107e,106i,106e,105i,105e
E,8523,83,"23224452",安立知股份有限公司,臺北市,臺北市內湖區內湖路１段３１６號７樓,"02-8751-1816",A,M,A,L,A,L,A,M,A,M
E,8523,84,"66424649",漢威電子開發股份有限公司,新北市,新北市新莊區新北大道３段５號１７樓之５,"02-85215786",L,L,L,K,L,K,L,L,M,M
E,8523,85,"54296199",緯聰科技股份有限公司,新北市,新北市汐止區新台五路１段１００號９樓,"02-66167888",L,L,K,L,L,L,L,M,M,M
E,8523,86,"97306457",建碁股份有限公司,臺北市,臺北市松山區復興北路３６９號７樓之５,"02-77101195",I,L,J,K,I,J,J,K,J,J
E,8523,87,"16634613",前鼎光電股份有限公司,新竹縣,新竹縣湖口鄉鳳山村自強路３號,"03-5986799",J,C,I,A,H,A,E,A,I,A
E,8523,88,"97444368",宇瞻科技股份有限公司,新北市,新北市土城區忠承路３２號１樓,"02-22678000",A,A,A,A,A,A,A,A,A,A
E,8523,89,"23632773",雃博股份有限公司,新北市,新北市土城區民生街９號,"02-22685568",L,C,J,A,J,A,K,A,J,A
E,8523,90,"23989007",愛必加有限公司,臺北巿,臺北巿大安區敦化南路２段１２８號７樓之１,"02-27554445",M,L,M,J,M,J,M,J,L,J
E,8523,91,"27271130",維田科技股份有限公司,新北市,新北市中和區建一路１８６號１５樓之１,"02-82262881",I,E,F,A,G,A,G,A,H,A
E,8523,92,"84457256",億冠國際科技股份有限公司,台北巿,台北巿內湖區陽光街３２１巷１８號６樓,"87977230",L,L,L,J,L,J,L,J,L,K
E,8523,93,"80010634",宇勤科技有限公司,新北市,新北市汐止區大同路二段１９６號４樓,"02-8642-1883",M,L,M,K,L,K,L,L,M,L
E,8523,94,"12800013",台灣應用材料股份有限公司台南分公司,臺南市,臺南市善化區臺南科學工業園區南科七路１２號,"03-5798888",A,A,A,A,A,A,A,A,A,A
E,8523,95,"53007431",英屬維京群島商泰鼎環球股份有限公司臺灣分公司,桃園市,桃園市桃園區汴洲里春日路１３１４巷２１號１樓,"03-3169896",M,J,M,I,M,H,M,F,M,G
E,8523,96,"27280378",先勤科技股份有限公司,新北市,新北市中和區建八路２號１５樓之２,"02-82261539",M,K,L,J,L,I,L,I,L,I
E,8523,97,"28110041",群豐科技股份有限公司,苗栗縣,苗栗縣竹南鎮友義路３９８之１號　　,"037-586068",A,A,A,A,A,A,A,A,A,A
E,8523,98,"53056538",嵐台科技有限公司,新北市,新北市中和區橋和路１２０號１０樓之１　,"02-22433726",L,M,L,L,L,L,L,J,L,K
E,8523,99,"84469443",磐儀科技股份有限公司,新北市,新北市中和區中正路７００號１０樓,"02-82269396",K,A,G,A,D,A,D,A,F,A
E,8523,100,"53430726",亞齊慷國際有限公司,新北市,新北市中和區中山路二段２９６號９樓之８,"02-89235873",M,L,L,K,M,K,M,J,M,K
E,8523,101,"70460955",廣安科技股份有限公司,台北市,台北市內湖區基湖路３５巷２２號８樓、８樓１、８樓之２、８樓之３,"02-8797-4060",L,I,L,E,L,C,L,C,L,B
E,8523,102,"20873360",資通電腦股份有限公司,台北巿,台北巿中山北路２段１１１號３樓,"02-25221351",L,L,L,L,L,L,L,M,L,K
E,8523,103,"23158967",泓磊實業股份有限公司,臺北市,臺北市中山區復興北路４８８巷２弄３號,"02-25090590",M,L,M,L,M,L,M,L,M,L
E,8523,104,"12983189",普頓數位科技有限公司,臺中市,臺中市潭子區興華二路６０號１樓,"04-25347534",L,J,L,F,L,H,L,I,L,I
E,8523,105,"80713141",安利得科技股份有限公司,新北市,新北市汐止區新台五路一段８１號１５樓之６,"02-26988696",H,A,A,A,A,A,A,A,A,A
E,8523,106,"16788829",曜揚科技股份有限公司,台北市,台北市南京東路三段１９７號４樓,"02-27192100",M,L,M,M,L,L,L,L,L,M
E,8523,107,"24253264",聖曜科技股份有限公司,新北市,新北市三重區重新路５段６０９巷１８號１０樓之１,"02-77165168",K,I,J,G,J,H,K,H,J,H
E,8523,108,"22247098",辰晧電子股份有限公司,臺中市,臺中市南屯區永春東三路４７５號,"04-23509778",L,L,L,J,K,J,L,J,K,J
E,8523,109,"53189636",台灣析數資訊股份有限公司,臺北市,臺北市內湖區內湖路１段３５６號５樓,"",M,M,M,L,L,M,M,M,M,M
E,8523,110,"27987249",亞神音樂娛樂股份有限公司,臺北市,臺北市大安區敦化南路２段７６號２０樓,"02-27552216",L,L,M,L,L,L,M,L,M,L
E,8523,111,"89201607",中大冷凍材料股份有限公司,臺中市,臺中市太平區鵬儀路３２７號１樓,"04-22764822",L,I,L,E,L,F,L,F,L,H
E,8523,112,"84302177",詮鼎科技股份有限公司,台北巿,台北巿內湖區瑞光路４３９號７樓,"02-26563868",A,A,A,A,A,A,A,A,A,A
E,8523,113,"23475561",亞旭電腦股份有限公司,新北市,新北市中和區建康路１１９號１０樓,"02-22287588",A,A,A,A,A,A,A,A,A,A
E,8523,114,"28927852",點序科技股份有限公司,新竹市,新竹市公道五路二段８３號７樓之１,"03-5736032",B,A,A,A,A,A,A,A,D,A
E,8523,115,"28142711",新碩電通股份有限公司,新北市,新北市三重區重新路４段９７號２１樓之１,"02-29782778",M,L,M,L,M,L,L,L,M,L
E,8523,116,"54296178",致勵有限公司,新北市,新北市土城區清水里青仁路４６號　　,"0910228610",M,L,M,L,L,L,L,J,M,L
E,8523,117,"80333613",華擎科技股份有限公司,臺北市,臺北市北投區中央南路２段３７號２樓,"02-25965588",H,F,C,A,F,G,G,H,I,J
E,8523,118,"20792640",偉聯科技股份有限公司,臺北市,臺北市南港區園區街３之１號５樓之１,"02-26558080#102",L,L,L,K,L,J,L,J,L,K
E,8523,119,"43812979",星易科技有限公司,新北市,新北市板橋區重慶路２６２號１０樓,"02-29636626",L,L,L,K,L,K,M,M,M,M
E,8523,120,"69441474",亞鉅科技有限公司,新北市,新北市中和區中正路８８０號２樓之５,"02-82286255",M,M,M,L,M,M,M,M,M,M
E,8523,121,"23638777",華碩電腦股份有限公司,臺北市,臺北市北投區立德路１５號１樓,"02-28943447",A,A,A,A,A,A,A,A,A,A
E,8523,122,"13072929",亞特克實業股份有限公司,臺中市,臺中市龍井區遊園北路４２６號１樓　,"04-26523020",M,L,M,L,L,L,K,L,L,L
E,8523,123,"12403422",宏正自動科技股份有限公司,新北市,新北市汐止區大同路２段１２５號３樓,"02-86926789",B,A,A,A,A,A,A,A,A,A
E,8523,124,"27549558",十大科技股份有限公司,臺北市,臺北市內湖區內湖路一段１２０巷１５弄８號６樓,"02-27998715",L,L,L,K,L,K,K,J,J,L
E,8523,125,"28980292",新加坡商雅迪克股份有限公司台灣分公司,臺中市,臺中市北屯區三甲東街２２３巷３號,"04-24375278",K,A,K,A,I,A,B,A,E,A
E,8523,126,"16187121",亞特吉科技股份有限公司,桃園市,桃園市八德區永豐南路２６號,"03-262-2345",M,L,L,L,M,K,M,J,M,K
E,8523,127,"53275506",明沅泰工具股份有限公司,臺中市,臺中市大甲區義和里重義一路２５號２樓,"04-26877177",M,L,L,J,L,E,L,I,L,I
E,8523,128,"28967093",亞東金光電股份有限公司,新竹縣,新竹縣竹北市成功七街１４３號２樓,"03-6576939",L,L,L,J,L,J,L,K,L,L
E,8523,129,"23242249",上尚科技股份有限公司,新竹科,新竹科學工業園區新竹巿研發二路３０號１樓,"03-5508137-316",K,F,J,A,I,A,J,A,J,A
E,8523,130,"27299313",宇鴻光電股份有限公司,新北市,新北市汐止區新台五路１段８１號１９樓之３,"02-26988717",L,L,L,K,L,J,L,J,L,J
E,8523,131,"12666487",華騰國際科技股份有限公司,台北市,台北市內湖區堤頂大道２段１８５號１０樓,"02-26596368",A,A,A,A,A,A,A,A,A,A
E,8523,132,"24497254",威潤科技股份有限公司,臺北市,臺北市內湖區內湖路一段１２０巷１３號８樓,"02-27975852",L,I,J,D,J,E,J,D,J,C
E,8523,133,"24962580",眾邦軟體有限公司,臺北市,臺北市大安區和平東路一段１７８號３樓之１,"02-27521178",M,L,M,L,M,L,M,M,M,M
E,8523,134,"28197692",敦吉檢測科技股份有限公司,台北市,台北市內湖區內湖路１段１２０巷８號７樓,"02-26594900",K,L,K,L,J,L,L,L,K,L
E,8523,135,"25117724",經展科技股份有限公司,臺北市,臺北市大安區復興南路１段１２７號１５樓之３,"02-27751325",M,L,L,L,M,L,M,L,L,L
E,8523,136,"89523733",極光音樂有限公司,新北市,新北市三重區重新路５段６０９巷１２號４樓,"02-29992811",L,L,L,L,L,L,L,L,L,L
E,8523,137,"69621145",雅韻精密工業股份有限公司,臺南市,臺南市永康區富強路２段１２１巷７９號,"06-2720116",L,L,L,L,L,L,L,L,L,K
E,8523,138,"96865306",昶定股份有限公司,新北市,新北市新店區中興路２段１９０號６樓之２,"02-86657117",K,J,J,H,J,I,K,J,L,K
E,8523,139,"58432701",準訊科技有限公司,新竹縣,新竹縣竹北市嘉豐十一路一段１００號１２樓之８,"03-6675507",M,M,L,L,L,L,M,M,M,M
E,8523,140,"24469172",歐生全科技股份有限公司,臺北市,臺北市內湖區瑞光路639號2樓,"02-26580825",L,L,L,L,L,L,L,L,L,L
E,8523,141,"29093196",傲騰科技股份有限公司,桃園市,桃園市楊梅區中山北路一段199巷17-1號8樓,"03-4697676",A,A,A,A,A,A,A,A,A,A
E,8523,142,"89752833",萬錕企業股份有限公司,高雄市,高雄市三民區博愛１路１０７號１樓,"07-3111232",L,L,L,M,L,L,M,L,L,M
E,8523,143,"70604376",安勤科技股份有限公司,新北市,新北市中和區連城路２２８號７樓,"02-82262345",J,A,G,A,G,A,H,A,I,A
E,8523,144,"80513116",台科網絡系統股份有限公司,臺北市,臺北市大安區忠孝東路４段３４１號９樓之１,"02-27719003",L,L,L,L,L,L,L,L,L,M
E,8523,145,"80583528",唯卡樂科技有限公司,高雄市,高雄市路竹區新民路119號1樓,"0912378577",M,L,L,L,M,M,M,M,M,M
E,8523,146,"28428722",圓展科技股份有限公司,新北市,新北市土城區大安路１５７號８樓,"02-22698535",H,A,G,A,I,A,J,A,J,A
E,8523,147,"23611974",圓剛科技股份有限公司,新北市,新北市中和區建一路１３５號,"02-2226-3630",J,C,I,A,J,A,K,A,K,A
E,8523,148,"21249230",勃昌科技股份有限公司,新北市,新北市新店區民權路９５號１１樓之５,"02-22185185",L,J,L,I,L,I,L,J,L,J
E,8523,149,"16632951",愛貝克思股份有限公司,臺北市,臺北市松山區敦化北路８８號１２樓之３,"02-87717318#104",L,L,L,L,K,L,L,L,K,L
E,8523,150,"22099759",虹光精密工業股份有限公司,新竹縣,新竹縣新竹科學工業園區寶山鄉研新一路２０號,"03-5782388",H,G,F,A,F,A,F,A,F,A
E,8523,151,"16846270",新加坡商安富利股份有限公司台灣分公司,台北市,台北市南港區園區街３號５樓,"02-2655-8688",A,A,A,A,A,A,A,A,A,A
E,8523,152,"53759122",承茵科技股份有限公司,臺北市,臺北市內湖區陽光街３８１號５樓,"02-2659-6288",C,L,B,J,A,L,A,K,C,J
E,8523,153,"28931125",和順電通有限公司,臺北市,臺北市大安區和平東路一段１６號１２樓之１,"02-23626806",L,L,L,L,L,L,M,L,M,L
E,8523,154,"13135591",啟旋系統股份有限公司,台北市,台北市中山區長春路三二八號五樓之二,"02-27193633",L,L,L,L,L,L,L,L,L,L
E,8523,155,"23718011",艾訊股份有限公司,新北市,新北市汐止區南興路５５號８樓,"02-8646-2111",F,A,A,A,A,A,E,A,H,A
E,8523,156,"27725457",華艦科技股份有限公司,臺北市,臺北市大安區潮州街１１６號１樓,"02-27526009",J,I,E,C,F,C,F,B,J,F
E,8523,157,"09854149",阿茲特克工作室,新北市,新北市新莊區中原東路４２巷９號２樓,"02-29932015",M,M,M,L
E,8523,158,"53679839",台灣百科精密儀器股份有限公司,新北市,新北市深坑區北深路３段２５０號３樓,"",L,K,L,J,L,I,L,J,L,J
E,8523,159,"12696383",台灣萬代南夢宮娛樂股份有限公司　,臺北市,臺北市松山區復興北路３３７號１２樓,"02-2717-0777",G,L,E,L,G,K,H,L,G,L
E,8523,160,"80598965",巴可股份有限公司,新北市,新北市板橋區新站路16號33樓,"02-77150299",K,L,H,J,I,F,K,A,L,A
E,8523,161,"06004593",倍利開發股份有限公司,彰化縣,彰化縣福興鄉福工路２號,"04-7695147",M,J,M,H,M,I,M,J,M,I
E,8523,162,"23930061",畢迅科技股份有限公司,台北市,台北市大安區臥龍街３號８樓,"02-23772003",J,A,H,A,D,A,E,A,F,A
E,8523,163,"12722729",濱澤實業股份有限公司,台北市,台北市內湖區安美街１６１號６樓,"02-87913515",K,J,K,I,K,I,J,H,K,J
E,8523,164,"86500258",第一美卡事業股份有限公司,桃園市,桃園市龜山區文明一街４號,"03-3183128",F,A,A,A,A,A,A,A,A,A
E,8523,165,"43111408",美商弼幄軟體有限公司台灣分公司,新北市,新北市林口區文化三路一段39巷96號13樓,"02-2746-0618",M,L,L,M,L,M,L,M,L,M
E,8523,166,"16705546",倍穎資訊股份有限公司,臺中市,臺中市西屯區工業３８路２１０號３樓之１２,"04-22355332-204",L,L,L,L,L,K,L,L,M,L
E,8523,167,"86365464",芃昕興業有限公司,臺中市,臺中市豐原區豐年路１３９巷６６號,"04-25255468",M,L,L,L,L,L,L,L,L,L
E,8523,168,"04799169",本源興股份有限公司,台北巿,台北巿大安區忠孝東路四段二七八號五樓,"02-27725566-9",I,E,E,A,F,A,G,A,F,A
E,8523,169,"25096170",台灣百世騰股份有限公司,新竹市,新竹市東區公道五路２段８３號２樓之２,"03-5722555",L,L,L,L,M,L,L,L,L,L
E,8523,170,"28442323",本鄉電子禮品有限公司,臺北市,臺北市中正區八德路１段２７號,"02-23575303",L,L,K,L,L,K,L,L,L,L
E,8523,171,"24757737",晶兆創新股份有限公司,臺北市,臺北市內湖區基湖路32號10樓,"02-22683466",M,L,L,L,L,L,L,J,L,M
E,8523,172,"28464395",相信音樂國際股份有限公司,臺北市,臺北市松山區光復南路３３巷１２號６樓,"02-27683928",M,L,L,K,L,J,L,K,L,K
E,8523,173,"24377589",發意思有限公司,新北市,新北市三重區重新路5段609巷4號9樓之9,"02-29990962",L,K,L,J,L,J,L,J,L,J
E,8523,174,"23826200",映泰股份有限公司,新北市,新北市新店區民權路１０８–２號２樓,"02-22180150",K,L,I,L,I,J,K,H,G,C
E,8523,175,"80493934",百辰光電股份有限公司,臺北市,臺北市內湖區瑞光路２６巷２０弄２８號３樓,"02-6600-6610",L,J,L,G,L,F,L,H,L,I
E,8523,176,"66913793",黑水科技有限公司,新北市,新北市三重區仁義街１６７巷１８號５樓,"0933047580",M,L,M,L,M,M,M,M,M,M
E,8523,177,"86422248",仲典國際企業有限公司,新北市,新北市三重區光復路２段１９２號Ｂ棟,"02-29955788",L,L,L,L,L,L,L,L,L,L
E,8523,178,"13093516",藍洋系統股份有限公司,台北市,台北市大安區光復南路２６８號５樓之１,"02-87710011",M,M,L,L,M,M,M,M,L,M
