"I/E",ccc,serial,"tax number",name,area,address,phone,109i,109e,108i,108e,107i,107e,106i,106e,105i,105e
I,9030,42,"27559154",艾德通科技有限公司,臺北市,臺北市大安區光復南路６３０號５樓,"02-2705-3744",L,M,K,M,L,M,L,M,L,M
I,9030,43,"42618293",科數愛璐股份有限公司,臺北市,臺北市萬華區成都路139號7樓之7,"02-23319132",L,L,L,M,J,L,K,M,L,M
I,9030,44,"24337222",匯宏科技股份有限公司,臺北市,臺北市內湖區新湖二路３４５號６樓,"02-27911718",L,L,L,L,L,L,L,L,L,L
I,9030,45,"70368394",玖營實業有限公司,台北市,台北市中山北路３段２８號４樓之６,"02-26686768",J,M,I,L,G,L,H,M,H,L
I,9030,46,"89593343",凌華科技股份有限公司,新北市,新北市中和區建一路一六六號九樓．九樓之一．之二．之三　　,"02-82265877",A,A,A,A,A,A,A,A,A,A
I,9030,47,"70628862",鎧柏科技有限公司,新北市,新北市淡水區中正東路２段２７之９號２４樓,"02-28080746",L,K,K,G,K,H,L,J,K,H
I,9030,48,"28364353",鈦智科技有限公司,新北市,新北市土城區忠承路８７號９樓,"02-22690989",L,M,L,M,L,M,J,M,J,M
I,9030,49,"54314984",昇隆電子科技有限公司,新北市,新北市汐止區新昌路７５號２樓,"02-26412435",L,M,L,M,L,M,L,M,L,M
I,9030,50,"23817434",銓盛電子股份有限公司,新北市,新北市三重區重新路五段六○九巷十四號四樓之十八,"02-29953100",L,L,K,J,J,K,J,J,J,J
I,9030,51,"24408703",達相科技有限公司,新北市,新北市中和區中正路７３８號１３樓之７,"02-82269882",L,M,L,M,L,M,L,M,L,M
I,9030,52,"80258918",益茂科技股份有限公司,臺北市,臺北市大同區涼州街１之１５號１樓　,"02-25535153",L,M,K,M,L,M,K,M,L,M
I,9030,53,"28703023",鼎精實業有限公司,臺北市,臺北市內湖區成功路３段１７４巷３３弄１２號２樓,"02-26099550",L,M,L,M,L,M,L,M,M,M
I,9030,54,"16443570",璟德電子工業股份有限公司,新竹縣,新竹縣湖口鄉自強路１６號,"03-5987008",C,A,F,A,E,A,A,A,G,A
I,9030,55,"70603031",筑波科技股份有限公司,新竹縣,新竹縣竹北市台元街２８號２樓之１,"03-5525633",I,L,G,L,I,L,I,K,I,L
I,9030,56,"27364398",聯瑞科技股份有限公司,臺北市,臺北市中山區長安東路1段18號12樓,"02-25222122",K,M,I,M,D,M,C,M,H,M
I,9030,57,"70461666",台灣艾儀有限公司,新北市,新北市中和區中山路３段１１０號１０樓,"02-82215599",A,M,A,L,A,L,A,M,A,M
I,9030,58,"80468415",漢辰科技股份有限公司,新竹縣,新竹縣新竹科學工業園區研新一路１８號５樓,"03-5797711",D,E,C,G,A,H,A,G,D,E
I,9030,59,"27714536",台灣立凱電能科技股份有限公司,桃園市,桃園市桃園區興華路２之１號,"03-3646655",L,J,J,F,H,G,E,A,D,A
I,9030,60,"80411223",邑維科技股份有限公司,新竹縣,新竹縣竹北市鹿場里成功十二街３０號４樓,"03-5830599",L,L,L,L,L,L,L,L,L,L
I,9030,61,"84309734",華新儀錶股份有限公司,新北市,新北市五股區五權五路１１號（３樓）,"02-2299-0503",L,M,L,M,K,M,K,M,K,M
I,9030,62,"70540064",長傑科技股份有限公司,新北市,新北市汐止區新台五路１段９７號２７樓之１０　,"02-26973377",L,K,K,J,J,H,I,E,J,G
I,9030,63,"22099174",元隆電子股份有限公司,新竹巿,新竹巿新竹科學工業園區東區研發二路１８號,"03-5770033-395",G,C,B,A,A,A,E,A,H,A
I,9030,64,"24295855",鑫泰實業股份有限公司,高雄市,高雄市苓雅區新光路３８號２６樓之１,"07-9735135",L,L,L,L,L,L,M,L,M,L
I,9030,65,"16550923",富鼎先進電子股份有限公司,新竹縣,新竹縣竹北市台元一街５號１２樓之１及１２樓之２,"03-6215899",A,A,A,A,A,A,A,A,A,A
I,9030,66,"53499956",艾比精密科技企業有限公司,臺南市,臺南市安平區怡平里慶平路３８６號４樓之１,"06-5938002",L,M,L,M,L,M,L,M,L,M
I,9030,67,"70848839",日月光半導體製造股份有限公司中壢分公司,桃園市,桃園市中壢區復華里中華路１段５５０號,"03-4527121",A,A,A,A,A,A,A,A,A,A
I,9030,68,"76027628",日月光半導體製造股份有限公司,高雄巿,高雄巿楠梓加工出口區經三路２６號,"07-3617131",A,A,A,A,A,A,A,A,A,A
I,9030,69,"24231585",嘉世銘企業有限公司,桃園市,桃園市桃園區大興西路２段６號１１樓之３,"03-3017075",L,L,L,L,K,M,L,M,L,L
I,9030,70,"53519159",先進焊錫科技有限公司,臺中市,臺中市南屯區五權西路二段６６６號６樓之３,"04-23846789",L,L,L,K,L,J,L,K,L,K
I,9030,71,"89542865",群喬企業有限公司,新北市,新北市中和區建八路２號１０樓之４,"02-2219-8899",L,L,K,L,J,L,J,L,K,M
I,9030,72,"16130423",宏捷科技股份有限公司,臺南市,臺南市新市區臺南科學工業園區大利一路六號,"06-5050999",B,A,A,A,A,A,H,A,E,A
I,9030,73,"05155853",研華股份有限公司,台北巿,台北巿內湖區瑞光路２６巷２０弄１號,"02-27927818",A,A,A,A,A,A,A,A,A,A
I,9030,74,"25094285",亞得健康科技股份有限公司,臺中市,臺中市豐原區南陽里南陽路１２３巷５９弄２１號１樓,"04-25688122",L,K,L,J,L,J,M,I,L,I
I,9030,75,"23527977",愛德萬測試股份有限公司,新竹縣,新竹縣湖口鄉新竹工業區光復路１５號,"03-5975811",A,L,A,J,A,J,A,K,A,L
I,9030,76,"24802141",馬來西亞商明試國際股份有限公司台灣分公司　,新竹縣,新竹縣竹北市自強南路８號６樓之７,"",L,M,L,M,L,M,M,M,L,M
I,9030,77,"22738691",笙翔軟管實業有限公司,新北市,新北市三重區光復路１段１０８號,"02-29997311",L,L,J,K,J,L,K,L,K,M
I,9030,78,"27670848",靜誼有限公司,新北市,新北市三重區中華路１１１巷３０之２號３樓,"02-29924931",L,M,L,M,L,M,L,L,L,M
I,9030,79,"27364854",鴻立科技有限公司,臺北市,臺北市大安區信義路４段１８７號７樓,"02-27051533",K,M,J,M,L,M,L,M,L,M
I,9030,80,"27868356",優力精密工業有限公司,新竹縣,新竹縣竹北市縣政十街２０７號,"03-6571238",L,L,L,L,L,L,L,L,L,L
I,9030,81,"61872652",宇蔆科技國際股份有限公司,臺中市,臺中市西屯區福雅路１３７巷１８號１樓,"04-24622389",L,K,L,J,L,L,M,L,M,M
I,9030,82,"70747570",台灣安捷倫科技股份有限公司,桃園市,桃園市平鎮區高雙路２０號２樓,"03-495-9200",A,M,A,M,A,L,A,L,A,L
I,9030,83,"96994977",營邦企業股份有限公司,桃園市,桃園市蘆竹區新莊村大興路２０巷１９弄９號,"03-3138386",A,A,A,A,A,A,A,A,A,A
I,9030,84,"97160544",漢翔航空工業股份有限公司,臺中巿,臺中巿西屯區西平里２４鄰漢翔路１號,"04-27020001",A,A,A,A,A,A,A,A,A,A
I,9030,85,"89592267",光甫企業有限公司,台北巿,台北巿大安區基隆路２段１６４號５樓之４,"02-27359569",L,L,L,K,L,K,L,K,L,K
I,9030,86,"13189250",愛光科技股份有限公司,高雄市,高雄市仁武區鳳仁路３６９巷２８弄８８號,"07-3757377",J,M,I,L,I,L,I,L,I,L
I,9030,87,"53691340",凱羿科技有限公司,新北市,新北市三重區重新路５段６０９巷４號５樓之９,"02-66377979",L,M,K,M,K,M,K,M,L,M
I,9030,88,"86605719",建興安泰工業股份有限公司,彰化縣,彰化縣溪湖鎮西寮里員鹿路西寮巷２１之７號,"04-8855265",L,A,L,A,L,A,L,A,L,A
I,9030,89,"11381701",亞洲航空股份有限公司,臺南市,臺南市仁德區機場路１０５０號,"06-2681911",A,K,A,H,A,I,A,J,A,K
I,9030,90,"53042346",吉祥自動化股份有限公司,新竹縣,新竹縣竹北市新溪街７１號,"03-5511370",L,M,L,M,L,L,L,M,L,M
I,9030,91,"12800560",亞東工業氣體股份有限公司中科園區分公司,台中市,台中市中部科學工業園區中科路１號,"04-37032709",J,M,B,M,F,M,L,M,A,M
I,9030,92,"11072509",三福氣體股份有限公司,臺北市,臺北市中山區中山北路二段２１號５樓,"02-2521-4161",A,K,A,J,A,J,A,J,A,J
I,9030,93,"12883169",絡達科技股份有限公司,新竹市,新竹市新竹科學工業園區篤行路６之５號５樓,"03-6128800",A,A,A,A,A,A,A,A,A,A
I,9030,94,"53666460",英屬開曼群島商亞德客國際股份有限公司台灣分公司,臺北市,臺北市松山區民生東路３段１２９號４樓,"02-27197538",E,A,A,A,A,A,A,A,C,A
I,9030,95,"28321854",御紘科技股份有限公司,新北市,新北市新莊區瓊林南路７７之４９號２樓,"02-29952996",L,M,L,M,L,M,L,M,L,M
I,9030,96,"22100469",安碁科技股份有限公司,臺中市,臺中市潭子區臺中加工出口區建國路十一之三號,"04-25335978#108",I,H,G,D,F,A,E,B,C,B
I,9030,97,"52534104",博桉生物技術股份有限公司,新北市,新北市新莊區五權二路２０號４樓之５　,"02-22989221",L,L,L,L,L,M,L,M,M,M
I,9030,98,"16109717",全全科技有限公司,新北市,新北市中和區景新街３４７號８樓之７,"02-29499818",L,M,L,M,L,M,L,M,L,M
I,9030,99,"22180358",好晟企業股份有限公司,桃園市,桃園市桃園區經國路８８８號６樓之１,"03-3171155",J,L,H,L,H,L,H,L,I,L
I,9030,100,"54392279",英屬開曼群島商世芯股份有限公司台灣分公司,臺北市,臺北市內湖區文湖街１２號９樓,"02-27992318",K,A,K,A,J,A,H,A,A,A
I,9030,101,"85798816",東哥企業股份有限公司,高雄市,高雄市前鎮區金福路１號　,"07-8314126",D,A,A,A,A,A,A,A,A,A
I,9030,102,"84149054",揚智科技股份有限公司,新竹市,新竹市東區金山八街１號６樓,"03-5780589",J,A,H,A,A,A,A,A,A,A
I,9030,103,"80411315",華壹生活科技股份有限公司,新竹縣,新竹縣竹北市台元街２８號２樓之２,"03-5525633#317",L,L,L,L,L,K,L,M,L,L
I,9030,104,"53298487",友廣貿易有限公司,臺中市,臺中市烏日區烏日里民生八街１８號４樓,"04-23389293",L,L,L,J,L,J,L,I,L,I
I,9030,105,"84231173",圓陵工業股份有限公司,新北市,新北市新莊區民安路３８７巷３２號,"02-22055791",L,I,L,E,L,F,L,F,L,F
I,9030,106,"80594709",亞利森貿易有限公司,臺中市,臺中市西屯區惠來里市政北五路２７０號１０樓之３,"0918007981",L,M,K,M,I,M,I,L,L,L
I,9030,107,"50975147",全新創意有限公司,新北市,新北市三重區重新路５段６０９巷６號３樓之８,"02-22783176",L,L,L,J,M,M,M,M,M,M
I,9030,108,"97015768",萬潤科技股份有限公司,高雄市,高雄市路竹區南科高雄園區路科十路１號,"06-2343111",L,G,L,F,J,A,L,A,L,A
I,9030,109,"24698082",燿鴻科技有限公司,新北市,新北市新莊區中安街１號１０樓之２,"02-29900512",L,L,L,L,L,L,L,M,L,L
I,9030,110,"54185807",歐威儀器有限公司,桃園市,桃園市大園區復興街６８巷５０號,"03-3934399",J,M,K,M,L,M,K,L,L,M
I,9030,111,"53837696",百歐生命科技股份有限公司,臺中市,臺中市南屯區黎明東街１９７號９樓之７,"04-24636102",L,M,L,L,L,L,L,L,L,L
I,9030,112,"80069120",科群實業有限公司,新竹市,新竹市東區光復里新光路４２巷３８號１樓,"03-5721357",L,L,L,J,L,J,L,K,L,K
I,9030,113,"89495531",博智電子股份有限公司,桃園市,桃園市龍潭區烏林里工二路１２８號,"03-499-2500",K,A,H,A,J,A,J,A,K,A
I,9030,114,"53928990",盟訊國際研發股份有限公司,臺北市,臺北市內湖區陽光街３４５巷１０號７樓,"02-87519162",L,M,L,L,L,M,L,M,L,M
I,9030,115,"42789789",銓發科技股份有限公司,新竹縣,新竹縣竹北市博愛街520號,"03-6568098",L,M,L,M,M,M,M,M,M,M
I,9030,116,"86159865",百佳泰股份有限公司,台北市,台北市南港區園區街３之１號９樓,"02-2655-7877",J,L,H,L,H,L,H,L,H,L
I,9030,117,"29182774",百佳泰股份有限公司中科分公司,南投縣,南投縣南投市中興路９號,"049-2337277",L,L,J,L,J,L,J,L,I,L
I,9030,118,"03213392",亞力電機股份有限公司,台北市,台北市南港區三重路１９－１１號１２樓,"02-26553456",E,I,A,C,A,B,A,E,D,A
I,9030,119,"53619191",宗懋科技股份有限公司,新竹縣,新竹縣竹北市光明六路東一段２５１號８樓,"03-6205818",L,M,L,L,L,L,L,L,L,L
I,9030,120,"53637450",豪勝科技有限公司,新竹市,新竹市東區關新路２７號１５樓之３,"03-6586646",L,M,J,M,J,L,H,L,L,M
I,9030,121,"54072563",銓行應用材料股份有限公司,臺南市,臺南市新市區創業路２８號１樓,"06-5056600",L,L,L,L,K,L,L,L,L,M
I,9030,122,"13084755",億銓科技股份有限公司,台北市,台北市大安區辛亥路１段３０號１２樓之１,"02-23633645",L,M,K,M,K,M,K,M,L,M
I,9030,123,"23606711",歐測股份有限公司,新北市,新北市三重區興德路９２號１４樓,"02-29953021",J,M,G,L,H,L,F,L,H,L
I,9030,124,"86316577",龍天股份有限公司,台北巿,台北巿忠孝西路１段５０號２３樓之１８,"02-23756933",L,M,L,M,L,M,L,M,L,M
I,9030,125,"28836543",萬有半導體有限公司,臺北市,臺北市內湖區陽光街２９２號９樓,"02-87515616",L,M,L,M,L,M,L,L,L,L
I,9030,126,"22662593",阿爾發金屬化工股份有限公司,桃園市,桃園市蘆竹區南山路２段１２巷２０號,"03-3222721",A,A,A,A,A,A,A,A,A,A
I,9030,127,"54610275",羽奏有限公司,高雄市,高雄市前鎮區中華五路１３６０號,"07-3380288",L,M,L,M,M,M,L,M,L,M
I,9030,128,"12800392",明泰科技股份有限公司,新竹科,新竹科學園區新竹市力行七路8號,"03-5636666-7643",A,A,A,A,A,A,A,A,A,A
I,9030,129,"30817873",愛發股份有限公司,台北巿,台北巿中山區松江路七一號一一樓,"02-25083066",K,M,I,L,J,M,J,L,J,M
I,9030,130,"80718666",福詮科技股份有限公司,新北市,新北市土城區學府路１段９９巷１０之７號１樓,"02-82629888",L,L,L,L,L,L,L,L,L,L
I,9030,131,"27231258",法商阿爾斯通運輸股份有限公司台灣分公司,臺北市,臺北市內湖區瑞光路４０８號８樓之５,"02-27753190",K,M,E,M,H,M,F,L,H,M
I,9030,132,"28112884",聚晶半導體股份有限公司,新竹科,新竹科學工業園區新竹市力行路１２號５樓,"03-5784567#1215",L,L,L,K,L,I,L,A,L,A
I,9030,133,"42664704",艾爾特儀器有限公司,臺中市,臺中市西屯區寶慶街５０巷１３號７樓之１６,"04-27080093",L,M,M,M,L,M,M,M,L,M
I,9030,134,"50914070",松電貿工有限公司,桃園市,桃園市楊梅區水美里民富路１段１４０之１號,"03-4881152",M,M,L,M,M,M,M,M,M,M
I,9030,135,"28997619",英屬蓋曼群島商安霸全球股份有限公司台灣分公司,臺北市,臺北市中正區衡陽路５１號１０樓之１８,"03-6668828",L,L,L,L,L,L,L,L,L,L
I,9030,136,"57240424",香港商恩倍科有限公司台灣分公司,新竹縣,新竹縣竹北市自強南路８號２１樓之５,"03-6682220",L,L,L,M,L,M,M,L,M,M
I,9030,137,"25090801",安鉑科技股份有限公司,新北市,新北市中和區中正路７８８之１號６樓,"02-32340520",L,L,L,L,L,L,L,L,L,L
I,9030,138,"22554573",美商超微半導體股份有限公司台灣分公司,台北市,台北市南港區園區街３號６樓,"02-2655-8885",I,L,D,L,H,L,G,L,I,M
I,9030,139,"42985516",美商艾希諾有限公司臺灣分公司,桃園市,桃園市龜山區民生北路一段２巷６弄３號,"02-27491776",L,L,L,M,M,M,M,M,M,M
I,9030,140,"96970927",美商安邁科技股份有限公司台灣分公司,臺北巿,臺北巿中山區民權東路３段２號１１樓,"02-25168887",K,C,J,A,J,A,J,A,K,A
I,9030,141,"29185049",台灣阿美特克股份有限公司,新竹市,新竹市公道五路二段１２０號１０樓之５,"03-5750099",K,L,H,J,I,L,J,K,J,L
I,9030,142,"13115906",美達科技股份有限公司,新北市,新北市中和區中正路７１６號７樓之１,"82273822",L,L,L,K,L,K,L,I,L,K
I,9030,143,"16847968",艾克爾先進科技股份有限公司,新竹科,新竹科學工業園區桃園市龍潭區龍園ㄧ路３３３號,"03-5972777",A,A,A,A,A,A,A,A,A,A
I,9030,144,"16631664",艾克爾國際科技股份有限公司,桃園市,桃園市龍潭區中豐路高平段１號,"03-4116000",A,A,A,A,A,A,A,A,A,A
I,9030,145,"80335289",香港商眼力健亞洲有限公司台灣分公司,臺北市,臺北市中山區民生東路３段２號１０、１１樓,"02-25108960",L,M,K,M,L,M,L,M,L,M
I,9030,146,"45149317",阿密巴精密工業有限公司,臺中市,臺中市烏日區環河路一段８６２巷１１０弄２１之１５號,"04-23363835",M,L,L,K,L,L,L,L,M,L
I,9030,147,"16540496",安普新股份有限公司,臺北市,臺北市南港區三重路１９之３號３樓,"",L,L,L,M,L,L,L,M,L,M
I,9030,148,"23535174",香港商安費諾（東亞）有限公司台灣分公司,桃園市,桃園市龜山區復興一路３６１號４樓,"03-2647200",A,J,B,L,F,K,H,L,H,L
I,9030,149,"84951518",新皋企業股份有限公司,臺北巿,臺北巿內湖區環山路二段五七號一樓,"02-26583052",L,M,L,M,L,M,L,M,L,M
I,9030,150,"84751639",安葆國際實業股份有限公司,新北市,新北市新店區建國路２７６號３樓,"02-29108118",J,M,I,L,I,L,I,L,J,L
I,9030,151,"84929896",瑞軒科技股份有限公司,新北市,新北市中和區連城路２６８號１７樓,"02-82280505",H,L,A,L,A,L,A,L,A,L
I,9030,152,"80264496",安德貿易股份有限公司,新北市,新北市林口區文化二路１段２０巷２５弄５號,"2600-7505",L,L,J,F,L,J,L,L,L,K
I,9030,153,"10290751",安節企業行,高雄市,高雄市三民區天祥一路１００巷２２號１樓,"07-3927137",L,M,L,M,L,M,L,M,L,M
I,9030,154,"12520723",佳佑企業有限公司,台北巿,台北巿中山區農安街二四五號二樓,"02-25006520",K,M,J,M,J,M,J,M,J,M
I,9030,155,"12333051",安昌企業股份有限公司,臺北巿,臺北巿中山區復興北路１５０號１２樓之１,"02-27120132",K,M,I,L,J,L,J,L,J,L
I,9030,156,"54379389",美商安可儀器股份有限公司台灣分公司,新竹市,新竹市東區關新路２７號５樓之６,"03-5782368",M,M,K,M,M,M,M,M,L,M
I,9030,157,"11551634",恩德科技股份有限公司,臺北市,臺北市士林區中山北路六段８８號５樓,"02-28376866",K,F,I,A,I,A,J,A,I,A
I,9030,158,"84398285",協一實業有限公司,雲林縣,雲林縣北港鎮樹腳里１０鄰頂庄２－６號,"05-7821831",I,M,H,M,H,M,I,L,I,M
I,9030,159,"22962487",強鹿實業有限公司,雲林縣,雲林縣北港鎮新街里民樂路２６２號１樓　,"05-7821831",H,M,E,M,F,M,E,M,E,M
I,9030,160,"97086290",安迪生國際股份有限公司,臺北市,臺北市信義區松德路１５９之５號,"02-26626259",I,L,H,L,J,L,J,L,J,K
I,9030,161,"22662279",岩田友嘉精機股份有限公司,新竹縣,新竹縣湖口鄉中興村光復北路三十一號,"03-5983206",K,H,J,B,J,A,J,C,J,C
I,9030,162,"01990846",恩捷電子股份有限公司,新北市,新北市泰山區壽山路一三四巷一七號,"02-29060958",K,G,J,D,J,A,J,E,J,E
I,9030,163,"80413518",安捷通儀測股份有限公司,桃園市,桃園市桃園區鹽務路３８號,"03-3695878",L,L,L,L,L,L,L,L,L,L
I,9030,164,"27614353",安凱科技有限公司,新北巿,新北巿三重區五華街１２３號４樓,"02-29865287",L,M,L,M,L,M,M,M,M,M
I,9030,165,"30353607",安源企業社,新北市,新北市板橋區自強新里６８之１號３樓,"02-29652573",M,M,L,M,L,M,L,M,L,M
I,9030,166,"16252902",茂達電子股份有限公司,新竹科,新竹科學園區新竹市篤行一路6號,"03-5642000",A,A,A,A,A,A,A,A,A,A
I,9030,167,"23224452",安立知股份有限公司,臺北市,臺北市內湖區內湖路１段３１６號７樓,"02-8751-1816",A,M,A,L,A,L,A,M,A,M
I,9030,168,"12676056",安馳科技股份有限公司,新北市,新北市汐止區新台五路１段７５號２１樓,"02-26982526",A,C,A,D,A,F,A,F,A,I
I,9030,169,"27365679",暐誠國際驗證股份有限公司,臺北市,臺北市內湖區陽光街３５１號７樓,"02-87523779#168",L,L,J,L,L,L,L,L,L,M
I,9030,170,"27944684",英商安諾亞科技股份有限公司台灣分公司,台北市,台北市內湖區內湖路１段３２４號４樓,"02-87978630",L,M,L,M,L,M,L,L,L,L
I,9030,171,"50862241",台灣安東帕有限公司,臺北市,臺北市南港區成功路１段３２號６樓之２、６樓之３,"02-89798228",K,M,I,M,L,M,M,M,M,M
I,9030,172,"24440632",文創先進科技有限公司,新竹縣,新竹縣竹東鎮中興路２段８８巷３５號,"03-5833301",M,L,L,M,L,L,L,L,L,L
I,9030,173,"42594807",安旺普儀測股份有限公司,新竹縣,新竹縣竹東鎮中興路二段８８巷３５號,"03-5833301",L,L,L,L,L,L,L,L,L,L
I,9030,174,"53503847",愛普科技股份有限公司,新竹縣,新竹縣竹北市台元一街1號10樓之1,"03-5601558",J,A,J,A,F,A,G,A,K,A
I,9030,175,"16634613",前鼎光電股份有限公司,新竹縣,新竹縣湖口鄉鳳山村自強路３號,"03-5986799",J,C,I,A,H,A,E,A,I,A
